window_id	label	organism	split
ccrescentus_NA1000_rbs_positive_SD_1129	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1130	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1131	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1132	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1133	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1134	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1135	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1136	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1137	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1138	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1139	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1140	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1141	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1142	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1143	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1144	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1145	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1146	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1147	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1148	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1149	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1150	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1151	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1152	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1153	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1154	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1155	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1156	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1157	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1158	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1159	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1160	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1161	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1162	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1163	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1164	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1165	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1166	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1167	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1168	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1169	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1170	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1171	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1172	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1173	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1174	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1175	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1176	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1177	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1178	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1179	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1180	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1181	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1182	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1183	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1184	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1185	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1186	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1187	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1188	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1189	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1190	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1191	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1192	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1193	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1194	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1195	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1196	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1197	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1198	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1199	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1200	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1201	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1202	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1203	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1204	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1205	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1206	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1207	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1208	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1209	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1210	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1211	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1212	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1213	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1214	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1215	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1216	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1217	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1218	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1219	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1220	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1221	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1222	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1223	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1224	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1225	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1226	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1227	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1228	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1229	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1230	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1231	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1232	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1233	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1234	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1235	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1236	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1237	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1238	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1239	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1240	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1241	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1242	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1243	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1244	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1245	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1246	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1247	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1248	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1249	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1250	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1251	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1252	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1253	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1254	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1255	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1256	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1257	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1258	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1259	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1260	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1261	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1262	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1263	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1264	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1265	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1266	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1267	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1268	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1269	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1270	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1271	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1272	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1273	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1274	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1275	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1276	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1277	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1278	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1279	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1280	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1281	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1282	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1283	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1284	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1285	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1286	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1287	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1288	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1289	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1290	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1291	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1292	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1293	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1294	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1295	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1296	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1297	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1298	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1299	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1300	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1301	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1302	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1303	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1304	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1305	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1306	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1307	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1308	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1309	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1310	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1311	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1312	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1313	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1314	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1315	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1316	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1317	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1318	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1319	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1320	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1321	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1322	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1323	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1324	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1325	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1326	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1327	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1328	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1329	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1330	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1331	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1332	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1333	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1334	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1335	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1336	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1337	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1338	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1339	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1340	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1341	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1342	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1343	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1344	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1345	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1346	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1347	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1348	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1349	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1350	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1351	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1352	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1353	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1354	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1355	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1356	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1357	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1358	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1359	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1360	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1361	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1362	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1363	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1364	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1365	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1366	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1367	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1368	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1369	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1370	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1371	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1372	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1373	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1374	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1375	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1376	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1377	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1378	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1379	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1380	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1381	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1382	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1383	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1384	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1385	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1386	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1387	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1388	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1389	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1390	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1391	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1392	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1393	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1394	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1395	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1396	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1397	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1398	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1399	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1400	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1401	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1402	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_UNSD_1403	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1404	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1405	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1406	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1407	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1408	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1409	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1410	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1411	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1412	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1413	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1414	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1415	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1416	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1417	positive_SD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1418	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1419	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1420	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1421	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1422	positive_UNSD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1423	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_UNSD_1424	positive_UNSD	ccrescentus_NA1000	val
ccrescentus_NA1000_rbs_positive_SD_1425	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1426	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1427	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1428	positive_SD	ccrescentus_NA1000	train
ccrescentus_NA1000_rbs_positive_SD_1429	positive_SD	ccrescentus_NA1000	train
