window_id	label	organism	split
ecoli_K12_MG1655_rho_decoy_intergenic_607	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2358	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_223	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3185	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_922	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_724	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_562	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3523	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4287	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3986	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3178	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3819	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_340	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_632	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1951	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_587	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1037	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1605	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2515	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_471	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4099	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1026	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1334	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2508	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2766	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_901	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2911	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_344	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1456	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2173	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2176	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3735	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1525	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_114	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4282	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2904	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_705	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2462	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1654	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_842	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3890	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_198	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4212	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1343	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2379	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_315	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_175	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_667	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3837	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_580	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1491	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1130	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1827	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2223	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1793	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2158	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3154	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_890	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_241	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1079	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3798	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_759	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_926	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3862	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3668	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3919	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3550	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_730	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_285	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3897	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1077	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1394	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2634	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1480	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3590	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_196	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1114	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2819	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1392	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2775	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_478	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_184	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1288	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1905	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3573	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1054	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2337	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_277	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1275	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_820	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3406	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_910	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1192	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1168	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1867	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1218	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3572	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2751	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3869	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3237	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1985	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1213	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1026	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2407	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1385	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_402	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1608	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2311	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2707	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1702	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1503	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3871	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2470	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2829	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3687	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1273	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2165	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1860	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_259	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1123	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_829	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_835	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2266	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2005	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1818	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_484	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2574	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3227	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3620	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_419	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2167	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_154	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3209	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1170	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1271	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1400	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1568	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_913	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_787	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_458	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_163	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2098	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4134	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_921	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_328	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1694	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3598	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1648	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_257	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3195	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1115	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1320	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_654	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2237	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3398	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2433	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_461	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4041	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_280	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3940	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3262	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_448	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3518	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3191	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1354	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_148	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4130	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1457	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2164	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4194	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1142	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_174	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1007	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2952	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3002	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3160	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3936	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2907	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4284	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1047	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_155	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_246	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2170	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2528	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2498	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2991	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2276	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1609	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1253	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1585	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2215	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3935	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3069	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1014	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1436	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4042	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3168	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_751	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_420	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2141	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1384	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1842	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2133	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3885	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_1086	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1739	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_943	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2623	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2495	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3445	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1879	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_407	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_940	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1065	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4194	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2749	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2089	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1947	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_942	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2885	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_858	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_914	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3038	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_915	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2460	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3977	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2404	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_442	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_388	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2350	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3658	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_657	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2302	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3025	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_27	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2396	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3596	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3790	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_441	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_992	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_4252	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_120	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3568	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3214	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3494	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1380	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3733	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3402	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3526	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_352	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_206	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2514	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1986	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1612	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2499	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_346	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intrinsic_749	decoy_intrinsic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_713	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2682	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_3090	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_4285	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1954	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_2022	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_725	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_1794	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_1329	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2113	positive_rho_t2	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_decoy_intergenic_3906	decoy_intergenic	ecoli_K12_MG1655	train
ecoli_K12_MG1655_rho_positive_rho_t2_2792	positive_rho_t2	ecoli_K12_MG1655	train
